Source,Target,Type,Id,Tweet_type,Tweet_Sentiment_Group,Media_included,Source_device,Retweet_count,Like_count,Time,Weight
2932,6904,Directed,20425,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:28:43+00:00,1
12066,10112,Directed,20426,retweeted,Neutral,No,Android,22,0,2021-09-10 12:28:13+00:00,1
12066,12066,Directed,20427,replied_to,Neutral,No,Android,0,5,2021-09-10 12:28:03+00:00,1
11914,652,Directed,20428,retweeted,Negative,Yes,Web-App,8,0,2021-09-10 12:27:39+00:00,1
1706,6904,Directed,20429,retweeted,Neutral,No,Android,12,0,2021-09-10 12:26:56+00:00,1
10086,6904,Directed,20430,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:26:41+00:00,1
6385,3922,Directed,20431,retweeted,Neutral,No,Android,2,0,2021-09-10 12:25:32+00:00,1
1709,1684,Directed,20432,retweeted,Neutral,Yes,Android,74,0,2021-09-10 12:25:08+00:00,1
8652,7779,Directed,20433,quoted,Neutral,Yes,Android,0,0,2021-09-10 12:25:06+00:00,1
5243,6904,Directed,20434,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:25:01+00:00,1
967,6904,Directed,20435,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:24:14+00:00,1
3802,6904,Directed,20436,retweeted,Neutral,No,Web-App,12,0,2021-09-10 12:23:27+00:00,1
6666,3854,Directed,20437,retweeted,Positive,Yes,Android,4,0,2021-09-10 12:23:13+00:00,1
12066,6904,Directed,20438,retweeted,Neutral,No,Android,12,0,2021-09-10 12:22:50+00:00,1
104,6904,Directed,20439,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:22:28+00:00,1
5335,0,Directed,20440,Tweet,Neutral,No,Android,0,6,2021-09-10 12:22:06+00:00,1
9073,6904,Directed,20441,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:21:11+00:00,1
1761,6904,Directed,20442,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:21:07+00:00,1
11022,6904,Directed,20443,retweeted,Neutral,Yes,iphone,695,0,2021-09-10 12:20:57+00:00,1
306,6904,Directed,20444,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:20:40+00:00,1
6666,6904,Directed,20445,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:20:30+00:00,1
6904,6904,Directed,20446,quoted,Neutral,No,Android,12,99,2021-09-10 12:19:55+00:00,1
8983,6904,Directed,20447,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:19:47+00:00,1
4743,4856,Directed,20448,retweeted,Negative,Yes,Web-App,20,0,2021-09-10 12:19:43+00:00,1
7229,4856,Directed,20449,retweeted,Negative,Yes,Web-App,20,0,2021-09-10 12:19:42+00:00,1
8392,6904,Directed,20450,retweeted,Neutral,Yes,Web-App,44,0,2021-09-10 12:19:34+00:00,1
5705,6904,Directed,20451,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:18:35+00:00,1
4908,4856,Directed,20452,retweeted,Negative,Yes,Other,20,0,2021-09-10 12:18:12+00:00,1
9997,6904,Directed,20453,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:17:56+00:00,1
7950,8894,Directed,20454,retweeted,Positive,No,Android,26,0,2021-09-10 12:17:25+00:00,1
5203,4856,Directed,20455,retweeted,Negative,Yes,Android,20,0,2021-09-10 12:17:25+00:00,1
3922,6904,Directed,20456,quoted,Neutral,No,Android,0,1,2021-09-10 12:17:00+00:00,1
4245,6904,Directed,20457,retweeted,Neutral,Yes,Android,44,0,2021-09-10 12:16:28+00:00,1
4856,6904,Directed,20458,quoted,Negative,Yes,iphone,20,85,2021-09-10 12:16:23+00:00,1
10021,3922,Directed,20459,retweeted,Neutral,No,Android,2,0,2021-09-10 12:16:22+00:00,1
7950,6904,Directed,20460,retweeted,Neutral,Yes,Android,242,0,2021-09-10 12:15:49+00:00,1
8652,6904,Directed,20461,quoted,Neutral,Yes,Android,0,0,2021-09-10 12:15:33+00:00,1
3922,10112,Directed,20462,quoted,Neutral,No,Android,2,18,2021-09-10 12:15:17+00:00,1
8652,9220,Directed,20463,quoted,Neutral,No,Android,0,0,2021-09-10 12:15:13+00:00,1
10720,6904,Directed,20464,retweeted,Neutral,Yes,Android,44,0,2021-09-10 12:14:59+00:00,1
3922,10112,Directed,20465,replied_to,Neutral,No,Android,0,4,2021-09-10 12:13:56+00:00,1
7130,10112,Directed,20466,quoted,Neutral,No,Android,0,0,2021-09-10 12:11:20+00:00,1
10182,6904,Directed,20467,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:09:48+00:00,1
11318,6904,Directed,20468,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:08:39+00:00,1
10464,11993,Directed,20469,retweeted,Neutral,Yes,Android,2,0,2021-09-10 12:08:21+00:00,1
3138,951,Directed,20470,retweeted,Positive,No,Web-App,27,0,2021-09-10 12:07:57+00:00,1
972,6904,Directed,20471,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:07:40+00:00,1
8369,6904,Directed,20472,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:07:27+00:00,1
9504,6904,Directed,20473,quoted,Neutral,Yes,Web-App,0,0,2021-09-10 12:07:27+00:00,1
3138,8894,Directed,20474,retweeted,Positive,No,Web-App,26,0,2021-09-10 12:06:59+00:00,1
6327,11975,Directed,20475,retweeted,Positive,Yes,Android,20,0,2021-09-10 12:06:04+00:00,1
2009,1684,Directed,20476,retweeted,Neutral,Yes,Android,74,0,2021-09-10 12:03:46+00:00,1
1085,6904,Directed,20477,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 12:03:17+00:00,1
7521,6904,Directed,20478,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:03:04+00:00,1
1350,9220,Directed,20479,quoted,Neutral,No,Web-App,0,0,2021-09-10 12:02:22+00:00,1
619,6904,Directed,20480,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:02:02+00:00,1
90,6904,Directed,20481,retweeted,Neutral,Yes,Android,695,0,2021-09-10 12:00:52+00:00,1
11914,652,Directed,20482,retweeted,Negative,Yes,Web-App,47,0,2021-09-10 12:00:38+00:00,1
8970,6904,Directed,20483,retweeted,Neutral,Yes,Android,44,0,2021-09-10 11:59:06+00:00,1
3962,1684,Directed,20484,retweeted,Neutral,Yes,Android,16,0,2021-09-10 11:57:07+00:00,1
9783,6904,Directed,20485,quoted,Positive,Yes,Android,0,0,2021-09-10 11:57:04+00:00,1
2716,6904,Directed,20486,retweeted,Neutral,Yes,Android,695,0,2021-09-10 11:56:14+00:00,1
9918,6904,Directed,20487,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 11:55:14+00:00,1
1673,652,Directed,20488,retweeted,Negative,Yes,Web-App,47,0,2021-09-10 11:55:07+00:00,1
3864,6904,Directed,20489,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 11:54:01+00:00,1
3717,2842,Directed,20490,quoted,Neutral,Yes,Android,0,0,2021-09-10 11:51:49+00:00,1
2687,6904,Directed,20491,retweeted,Neutral,Yes,Android,242,0,2021-09-10 11:51:34+00:00,1
4316,6904,Directed,20492,quoted,Neutral,Yes,Android,0,2,2021-09-10 11:49:50+00:00,1
5858,8894,Directed,20493,retweeted,Positive,No,Android,5,0,2021-09-10 11:48:17+00:00,1
7601,6904,Directed,20494,retweeted,Neutral,Yes,Android,695,0,2021-09-10 11:48:11+00:00,1
2251,6904,Directed,20495,retweeted,Neutral,Yes,iphone,44,0,2021-09-10 11:48:03+00:00,1
5844,6904,Directed,20496,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 11:45:23+00:00,1
4937,8894,Directed,20497,retweeted,Positive,No,iphone,26,0,2021-09-10 11:45:03+00:00,1
4765,6904,Directed,20498,retweeted,Neutral,Yes,Android,44,0,2021-09-10 11:44:57+00:00,1
8468,6904,Directed,20499,retweeted,Neutral,Yes,Android,695,0,2021-09-10 11:44:23+00:00,1
8360,439,Directed,20500,retweeted,Neutral,Yes,Web-App,1,0,2021-09-10 11:43:52+00:00,1
7401,6904,Directed,20501,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 11:42:57+00:00,1
1257,652,Directed,20502,quoted,Neutral,Yes,Web-App,0,1,2021-09-10 11:42:05+00:00,1
972,3871,Directed,20503,retweeted,Negative,No,Android,6,0,2021-09-10 11:35:14+00:00,1
972,8987,Directed,20504,retweeted,Neutral,Yes,Android,13,0,2021-09-10 11:34:40+00:00,1
12075,8894,Directed,20505,retweeted,Positive,No,iphone,26,0,2021-09-10 11:34:31+00:00,1
37,951,Directed,20506,retweeted,Positive,No,iphone,27,0,2021-09-10 11:34:27+00:00,1
10822,1684,Directed,20507,retweeted,Neutral,Yes,iphone,10,0,2021-09-10 11:34:06+00:00,1
8871,6904,Directed,20508,retweeted,Neutral,Yes,Android,695,0,2021-09-10 11:33:14+00:00,1
6498,6904,Directed,20509,replied_to,Neutral,No,Android,0,0,2021-09-10 11:32:56+00:00,1
2725,6904,Directed,20510,retweeted,Neutral,Yes,iphone,695,0,2021-09-10 11:32:25+00:00,1
2637,8586,Directed,20511,retweeted,Neutral,Yes,iphone,101,0,2021-09-10 11:30:54+00:00,1
734,6904,Directed,20512,retweeted,Neutral,Yes,Android,44,0,2021-09-10 11:30:37+00:00,1
4353,1684,Directed,20513,retweeted,Neutral,Yes,Android,10,0,2021-09-10 11:30:36+00:00,1
9899,3871,Directed,20514,retweeted,Negative,No,Web-App,6,0,2021-09-10 11:29:51+00:00,1
3630,1684,Directed,20515,retweeted,Neutral,Yes,Web-App,74,0,2021-09-10 11:29:24+00:00,1
9899,8987,Directed,20516,retweeted,Neutral,Yes,Web-App,13,0,2021-09-10 11:29:21+00:00,1
263,1684,Directed,20517,retweeted,Neutral,Yes,Android,74,0,2021-09-10 11:25:17+00:00,1
4111,1684,Directed,20518,retweeted,Neutral,Yes,Android,74,0,2021-09-10 11:22:26+00:00,1
3894,3871,Directed,20519,retweeted,Negative,No,Android,6,0,2021-09-10 11:18:47+00:00,1
7484,10124,Directed,20520,retweeted,Neutral,Yes,Android,41,0,2021-09-10 11:18:03+00:00,1
7484,8586,Directed,20521,retweeted,Neutral,Yes,Android,101,0,2021-09-10 11:17:54+00:00,1
7484,1745,Directed,20522,retweeted,Neutral,Yes,Android,24,0,2021-09-10 11:17:47+00:00,1
4111,1684,Directed,20523,retweeted,Neutral,Yes,Android,10,0,2021-09-10 11:17:43+00:00,1
7207,9498,Directed,20524,retweeted,Neutral,Yes,Android,13,0,2021-09-10 11:17:33+00:00,1
7484,0,Directed,20525,Tweet,Neutral,No,Android,0,0,2021-09-10 11:17:19+00:00,1
9830,9830,Directed,20526,retweeted,Positive,No,Android,1,0,2021-09-10 11:17:11+00:00,1
9830,6904,Directed,20527,quoted,Neutral,Yes,Android,0,4,2021-09-10 11:16:31+00:00,1
3865,8894,Directed,20528,retweeted,Positive,No,Android,26,0,2021-09-10 11:16:23+00:00,1
3336,9498,Directed,20529,retweeted,Neutral,Yes,Android,13,0,2021-09-10 11:11:52+00:00,1
11349,1684,Directed,20530,retweeted,Positive,No,Android,3,0,2021-09-10 11:11:26+00:00,1
5231,6904,Directed,20531,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 11:11:15+00:00,1
263,8894,Directed,20532,retweeted,Positive,No,Android,26,0,2021-09-10 11:10:15+00:00,1
10917,6904,Directed,20533,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 11:10:12+00:00,1
4290,0,Directed,20534,Tweet,Neutral,No,Android,0,0,2021-09-10 11:06:51+00:00,1
1298,8894,Directed,20535,retweeted,Positive,No,Android,5,0,2021-09-10 11:05:55+00:00,1
6904,8894,Directed,20536,retweeted,Positive,No,Android,5,0,2021-09-10 11:03:25+00:00,1
6904,8894,Directed,20537,retweeted,Positive,No,Android,26,0,2021-09-10 11:03:23+00:00,1
6904,9498,Directed,20538,retweeted,Neutral,Yes,Android,13,0,2021-09-10 11:02:59+00:00,1
4473,951,Directed,20539,retweeted,Positive,No,Android,27,0,2021-09-10 11:02:32+00:00,1
9150,6904,Directed,20540,retweeted,Positive,No,Android,13,0,2021-09-10 11:02:25+00:00,1
10212,6904,Directed,20541,retweeted,Neutral,Yes,iphone,695,0,2021-09-10 11:00:51+00:00,1
3922,8987,Directed,20542,retweeted,Neutral,Yes,Android,13,0,2021-09-10 11:00:04+00:00,1
9498,0,Directed,20543,Tweet,Positive,No,Android,3,66,2021-09-10 10:59:45+00:00,1
9091,3871,Directed,20544,retweeted,Negative,No,Android,6,0,2021-09-10 10:58:30+00:00,1
12166,8987,Directed,20545,retweeted,Neutral,Yes,Android,13,0,2021-09-10 10:58:21+00:00,1
3336,951,Directed,20546,retweeted,Positive,No,Android,27,0,2021-09-10 10:57:45+00:00,1
3336,3871,Directed,20547,retweeted,Negative,No,Android,6,0,2021-09-10 10:57:34+00:00,1
450,8987,Directed,20548,retweeted,Neutral,Yes,iphone,13,0,2021-09-10 10:56:38+00:00,1
9091,8987,Directed,20549,retweeted,Neutral,Yes,Android,13,0,2021-09-10 10:56:17+00:00,1
2426,8987,Directed,20550,retweeted,Neutral,Yes,Android,13,0,2021-09-10 10:55:59+00:00,1
4072,6904,Directed,20551,retweeted,Neutral,Yes,Android,44,0,2021-09-10 10:54:52+00:00,1
6904,8987,Directed,20552,retweeted,Neutral,Yes,Android,13,0,2021-09-10 10:54:36+00:00,1
6904,3871,Directed,20553,retweeted,Negative,No,Android,6,0,2021-09-10 10:53:57+00:00,1
8760,8564,Directed,20554,retweeted,Positive,No,Android,170,0,2021-09-10 10:52:21+00:00,1
450,1654,Directed,20555,retweeted,Positive,Yes,iphone,10,0,2021-09-10 10:50:53+00:00,1
450,10124,Directed,20556,retweeted,Neutral,Yes,iphone,41,0,2021-09-10 10:50:34+00:00,1
10051,1745,Directed,20557,retweeted,Neutral,Yes,iphone,24,0,2021-09-10 10:49:27+00:00,1
450,6904,Directed,20558,retweeted,Positive,Yes,iphone,43,0,2021-09-10 10:49:03+00:00,1
450,6904,Directed,20559,retweeted,Neutral,No,iphone,17,0,2021-09-10 10:48:56+00:00,1
450,6904,Directed,20560,retweeted,Neutral,Yes,iphone,242,0,2021-09-10 10:48:54+00:00,1
450,1684,Directed,20561,retweeted,Neutral,Yes,iphone,74,0,2021-09-10 10:48:24+00:00,1
6346,6904,Directed,20562,retweeted,Neutral,Yes,Android,695,0,2021-09-10 10:47:17+00:00,1
2263,6904,Directed,20563,retweeted,Neutral,Yes,Android,695,0,2021-09-10 10:45:45+00:00,1
2380,6904,Directed,20564,retweeted,Neutral,Yes,Android,695,0,2021-09-10 10:44:54+00:00,1
9989,6904,Directed,20565,retweeted,Neutral,Yes,Android,695,0,2021-09-10 10:40:57+00:00,1
1356,10656,Directed,20566,retweeted,Neutral,No,Android,10,0,2021-09-10 10:39:42+00:00,1
37,1684,Directed,20567,retweeted,Neutral,Yes,iphone,74,0,2021-09-10 10:37:00+00:00,1
4382,9498,Directed,20568,retweeted,Neutral,Yes,Web-App,13,0,2021-09-10 10:35:31+00:00,1
3538,6768,Directed,20569,retweeted,Positive,Yes,iphone,139,0,2021-09-10 10:33:15+00:00,1
10756,9498,Directed,20570,retweeted,Neutral,Yes,iphone,13,0,2021-09-10 10:31:52+00:00,1
4171,10656,Directed,20571,retweeted,Neutral,No,Android,10,0,2021-09-10 10:27:19+00:00,1
1148,1980,Directed,20572,retweeted,Neutral,Yes,Android,41,0,2021-09-10 10:24:09+00:00,1
1148,6768,Directed,20573,retweeted,Positive,Yes,Android,139,0,2021-09-10 10:23:30+00:00,1
9438,6904,Directed,20574,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 10:18:47+00:00,1
11880,6904,Directed,20575,retweeted,Neutral,Yes,Android,695,0,2021-09-10 10:18:32+00:00,1
8838,6904,Directed,20576,retweeted,Negative,Yes,Android,240,0,2021-09-10 10:17:28+00:00,1
5318,6904,Directed,20577,retweeted,Neutral,Yes,Android,44,0,2021-09-10 10:06:06+00:00,1
1356,6904,Directed,20578,retweeted,Neutral,Yes,Android,695,0,2021-09-10 10:02:48+00:00,1
7319,10079,Directed,20579,replied_to,Neutral,No,Android,0,1,2021-09-10 09:59:27+00:00,1
2637,6904,Directed,20580,retweeted,Neutral,Yes,iphone,44,0,2021-09-10 09:38:42+00:00,1
2056,951,Directed,20581,retweeted,Positive,No,Android,27,0,2021-09-10 09:11:48+00:00,1
2119,6904,Directed,20582,quoted,Neutral,Yes,Android,0,1,2021-09-10 09:04:36+00:00,1
7378,8894,Directed,20583,retweeted,Positive,No,Web-App,26,0,2021-09-10 08:46:41+00:00,1
4111,8894,Directed,20584,retweeted,Positive,No,Android,26,0,2021-09-10 08:32:59+00:00,1
266,6904,Directed,20585,retweeted,Neutral,Yes,Android,44,0,2021-09-10 08:30:21+00:00,1
266,6904,Directed,20586,retweeted,Neutral,Yes,Android,695,0,2021-09-10 08:29:54+00:00,1
12071,8894,Directed,20587,retweeted,Positive,No,iphone,26,0,2021-09-10 08:23:30+00:00,1
428,6768,Directed,20588,retweeted,Positive,Yes,Android,139,0,2021-09-10 08:20:42+00:00,1
428,6904,Directed,20589,retweeted,Neutral,Yes,Android,695,0,2021-09-10 08:20:23+00:00,1
4404,6904,Directed,20590,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 07:42:17+00:00,1
7997,6904,Directed,20591,retweeted,Neutral,Yes,Android,695,0,2021-09-10 07:38:29+00:00,1
6855,1684,Directed,20592,retweeted,Neutral,Yes,Android,74,0,2021-09-10 07:34:51+00:00,1
11174,6904,Directed,20593,retweeted,Neutral,Yes,iphone,695,0,2021-09-10 07:32:47+00:00,1
9834,6904,Directed,20594,retweeted,Neutral,Yes,Android,695,0,2021-09-10 07:30:46+00:00,1
3871,951,Directed,20595,quoted,Negative,No,Android,6,25,2021-09-10 07:28:30+00:00,1
7997,9498,Directed,20596,retweeted,Neutral,Yes,Android,13,0,2021-09-10 07:25:30+00:00,1
9707,6768,Directed,20597,retweeted,Positive,Yes,Android,139,0,2021-09-10 07:25:20+00:00,1
951,1684,Directed,20598,retweeted,Neutral,Yes,iphone,16,0,2021-09-10 07:23:04+00:00,1
6774,6904,Directed,20599,retweeted,Neutral,Yes,iphone,44,0,2021-09-10 07:16:21+00:00,1
5689,6904,Directed,20600,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 07:16:08+00:00,1
656,6904,Directed,20601,retweeted,Neutral,Yes,iphone,242,0,2021-09-10 07:13:55+00:00,1
6176,6904,Directed,20602,retweeted,Neutral,Yes,Android,695,0,2021-09-10 06:54:07+00:00,1
7244,8894,Directed,20603,retweeted,Positive,No,Android,26,0,2021-09-10 06:49:14+00:00,1
11952,6904,Directed,20604,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 06:41:44+00:00,1
9310,8894,Directed,20605,retweeted,Positive,No,Other,26,0,2021-09-10 06:30:50+00:00,1
2645,8564,Directed,20606,retweeted,Neutral,No,Android,13,0,2021-09-10 06:26:13+00:00,1
4111,6904,Directed,20607,retweeted,Positive,Yes,Android,43,0,2021-09-10 06:23:44+00:00,1
9837,1684,Directed,20608,retweeted,Neutral,Yes,Android,16,0,2021-09-10 06:22:24+00:00,1
9383,8894,Directed,20609,retweeted,Positive,No,Android,26,0,2021-09-10 06:14:28+00:00,1
9383,8894,Directed,20610,retweeted,Positive,No,Android,5,0,2021-09-10 06:14:11+00:00,1
12011,9498,Directed,20611,retweeted,Neutral,Yes,Android,13,0,2021-09-10 06:13:04+00:00,1
12011,10656,Directed,20612,retweeted,Positive,Yes,Android,12,0,2021-09-10 06:10:41+00:00,1
1108,2571,Directed,20613,retweeted,Neutral,Yes,Android,118,0,2021-09-10 06:10:09+00:00,1
9707,1684,Directed,20614,retweeted,Neutral,Yes,Web-App,16,0,2021-09-10 06:06:38+00:00,1
7087,7087,Directed,20615,replied_to,Neutral,No,Android,0,0,2021-09-10 06:06:35+00:00,1
7087,3612,Directed,20616,quoted,Negative,Yes,Android,0,6,2021-09-10 06:06:34+00:00,1
12011,6904,Directed,20617,retweeted,Neutral,Yes,Android,695,0,2021-09-10 06:05:13+00:00,1
909,6768,Directed,20618,retweeted,Positive,Yes,Web-App,139,0,2021-09-10 06:00:20+00:00,1
1148,6904,Directed,20619,retweeted,Positive,Yes,Android,43,0,2021-09-10 05:57:41+00:00,1
1148,6904,Directed,20620,retweeted,Neutral,Yes,Android,242,0,2021-09-10 05:57:17+00:00,1
6822,6904,Directed,20621,retweeted,Neutral,Yes,Android,695,0,2021-09-10 05:55:43+00:00,1
3490,1684,Directed,20622,retweeted,Neutral,Yes,Android,16,0,2021-09-10 05:50:30+00:00,1
11258,6904,Directed,20623,quoted,Neutral,No,Android,0,1,2021-09-10 05:43:11+00:00,1
10581,10124,Directed,20624,retweeted,Neutral,Yes,iphone,41,0,2021-09-10 05:35:31+00:00,1
1579,6904,Directed,20625,retweeted,Neutral,Yes,Android,695,0,2021-09-10 05:34:28+00:00,1
11587,6904,Directed,20626,retweeted,Neutral,Yes,Android,695,0,2021-09-10 05:31:23+00:00,1
10581,1684,Directed,20627,retweeted,Neutral,Yes,iphone,16,0,2021-09-10 05:28:47+00:00,1
4186,6904,Directed,20628,retweeted,Negative,Yes,Android,240,0,2021-09-10 05:23:26+00:00,1
8237,6904,Directed,20629,retweeted,Neutral,Yes,Android,695,0,2021-09-10 05:20:32+00:00,1
6397,951,Directed,20630,retweeted,Positive,No,Web-App,27,0,2021-09-10 05:19:55+00:00,1
3128,10656,Directed,20631,retweeted,Neutral,No,Android,10,0,2021-09-10 05:18:17+00:00,1
9793,6904,Directed,20632,quoted,Negative,Yes,iphone,0,3,2021-09-10 05:11:20+00:00,1
11825,6904,Directed,20633,retweeted,Neutral,Yes,Android,695,0,2021-09-10 05:08:04+00:00,1
2187,10112,Directed,20634,replied_to,Neutral,No,Android,0,1,2021-09-10 05:01:01+00:00,1
9953,1684,Directed,20635,retweeted,Neutral,Yes,Android,74,0,2021-09-10 04:48:48+00:00,1
2422,1684,Directed,20636,retweeted,Neutral,Yes,Web-App,74,0,2021-09-10 04:45:58+00:00,1
10656,10124,Directed,20637,retweeted,Neutral,Yes,Android,41,0,2021-09-10 04:44:54+00:00,1
7387,6904,Directed,20638,quoted,Neutral,Yes,Android,0,1,2021-09-10 04:43:53+00:00,1
10656,1684,Directed,20639,retweeted,Neutral,Yes,Android,74,0,2021-09-10 04:42:54+00:00,1
356,11975,Directed,20640,retweeted,Positive,Yes,Android,20,0,2021-09-10 04:41:57+00:00,1
6045,716,Directed,20641,retweeted,Neutral,Yes,Android,44,0,2021-09-10 04:37:12+00:00,1
10581,6904,Directed,20642,retweeted,Neutral,Yes,iphone,695,0,2021-09-10 04:35:21+00:00,1
3465,2919,Directed,20643,retweeted,Negative,Yes,Android,4,0,2021-09-10 04:33:55+00:00,1
965,6904,Directed,20644,retweeted,Neutral,Yes,Android,695,0,2021-09-10 04:33:23+00:00,1
7083,11975,Directed,20645,retweeted,Positive,Yes,Android,20,0,2021-09-10 04:31:54+00:00,1
2870,6904,Directed,20646,retweeted,Positive,Yes,Android,43,0,2021-09-10 04:31:31+00:00,1
9009,0,Directed,20647,Tweet,Neutral,No,Android,0,4,2021-09-10 04:29:35+00:00,1
7083,6904,Directed,20648,retweeted,Neutral,Yes,Android,242,0,2021-09-10 04:26:19+00:00,1
3490,10656,Directed,20649,retweeted,Positive,Yes,Android,12,0,2021-09-10 04:24:32+00:00,1
6397,1684,Directed,20650,retweeted,Neutral,Yes,Web-App,10,0,2021-09-10 04:24:02+00:00,1
9910,951,Directed,20651,retweeted,Positive,No,Android,27,0,2021-09-10 04:18:15+00:00,1
10606,10656,Directed,20652,retweeted,Positive,Yes,Android,12,0,2021-09-10 04:15:59+00:00,1
3214,6904,Directed,20653,retweeted,Neutral,Yes,Android,695,0,2021-09-10 04:13:49+00:00,1
11340,6904,Directed,20654,retweeted,Neutral,Yes,Android,695,0,2021-09-10 04:13:48+00:00,1
10359,1053,Directed,20655,retweeted,Neutral,Yes,iphone,174,0,2021-09-10 04:13:28+00:00,1
3574,951,Directed,20656,retweeted,Positive,No,iphone,27,0,2021-09-10 04:11:23+00:00,1
150,8894,Directed,20657,retweeted,Positive,No,Web-App,26,0,2021-09-10 04:11:18+00:00,1
2030,8894,Directed,20658,retweeted,Positive,No,Android,26,0,2021-09-10 04:10:25+00:00,1
11144,6904,Directed,20659,retweeted,Neutral,Yes,Android,695,0,2021-09-10 04:09:49+00:00,1
1390,716,Directed,20660,retweeted,Neutral,Yes,iphone,44,0,2021-09-10 04:08:43+00:00,1
1390,2011,Directed,20661,retweeted,Neutral,Yes,iphone,130,0,2021-09-10 04:07:59+00:00,1
1390,6904,Directed,20662,retweeted,Neutral,Yes,iphone,242,0,2021-09-10 04:07:36+00:00,1
10656,6904,Directed,20663,retweeted,Neutral,No,Android,3,0,2021-09-10 04:07:12+00:00,1
5534,6904,Directed,20664,retweeted,Neutral,Yes,Android,695,0,2021-09-10 04:06:55+00:00,1
6858,1684,Directed,20665,retweeted,Neutral,Yes,Android,74,0,2021-09-10 04:05:22+00:00,1
9448,6904,Directed,20666,retweeted,Neutral,Yes,Web-App,695,0,2021-09-10 04:04:15+00:00,1
10633,8894,Directed,20667,retweeted,Positive,No,iphone,26,0,2021-09-10 04:02:48+00:00,1
