Id,Label,unnamed: 0,user_id,user_language,user_country,verified,followers_count,profile_image,splitter_z_value,stat_inf_class,modularity_class,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,pr_rank,pr_rank_min-max-normalized,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,Clustering Coefficient,pageranks,clustering,eigencentrality,KatzCentrality
2956,flameinmanyways,2956,1240685396129955841,Portuguese,Undefined_(Portuguese),False,157,1240685396129955841.png,0,612,469,1,0.000074,0.000074,0.000074,2,31,33,2,51,53,4506,0.000176,6,0.394619,0.432868,967,0,0,0,0,0.028293,0.34023,0.000033,0.256989,0.000454,0
2957,Suspended_User,2957,1240776153956331526,Portuguese,Undefined_(Portuguese),Suspended_User,Suspended_User,default_profile_bigger.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
2958,plantinhatc,2958,1241000379304873985,Portuguese,Brazil,False,209,1241000379304873985.png,0,368,523,0,0,0,0,0,9,9,0,20,20,0,0,6,0.376315,0.406332,0,0,0,0,0,0.019205,0.5,0.000018,0.375,0,0
2959,VDerrubei,2959,1241008511670202368,Portuguese,Undefined_(Portuguese),False,2089,1241008511670202368.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2960,dreamyboutwht,2960,1241028828228734976,Portuguese,Undefined_(Portuguese),False,18,1241028828228734976.png,0,239,34,0,0,0,0,0,1,1,0,1,1,0,0,8,0.243878,0.255259,0,0,0,0,0,0.000439,0,0.000018,0,0,0
2961,cauthoughts,2961,1241062190297251842,Portuguese,Undefined_(Portuguese),False,630,1241062190297251842.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2962,falcao036,2962,1241070974495309824,Portuguese,Brazil,False,198,1241070974495309824.png,0,783,7,0,0,0,0,0,2,2,0,2,2,0,0,6,0.35791,0.387681,0,0,0,0,0,0.014576,1,0.000018,0.5,0,0
2963,ypsampaio,2963,1241126013712633862,Portuguese,Undefined_(Portuguese),False,70,1241126013712633862.png,0,290,12,0,0,0,0,0,3,3,0,3,3,0,0,6,0.370257,0.39736,0,0,0,0,0,0.015348,0.666667,0.000018,0.666667,0,0
2964,zaynsmengo,2964,1241171599237275649,Portuguese,Undefined_(Portuguese),False,2106,1241171599237275649.png,0,474,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
2965,_annanyonimus_,2965,1241171925843546112,Portuguese,Undefined_(Portuguese),False,204,1241171925843546112.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2966,syabilazriAS,2966,1241354557726371841,English,Undefined_(English),False,228,1241354557726371841.png,0,716,53,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.00003,0,0.000018,0,0,0
2967,brucaixeiro,2967,1241454729751867400,Portuguese,Brazil,False,21155,1241454729751867400.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2968,patty00patty,2968,1241459290566770701,Portuguese,Brazil,False,752,1241459290566770701.png,0,213,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.286222,0.301454,0,0,0,0,0,0.001323,0,0.000018,0,0,0
2969,Zozuliaando,2969,1241522770523144192,Portuguese,Undefined_(Portuguese),False,223,1241522770523144192.png,0,855,34,0,0,0,0,0,2,2,0,2,2,0,0,7,0.292639,0.309502,0,0,0,0,0,0.001016,0,0.000018,0,0,0
2970,HerrCamargo,2970,1241606610734190592,Portuguese,Brazil,False,17,1241606610734190592.png,0,275,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.286902,0.30141,0,0,0,0,0,0.000728,0,0.000018,0,0,0
2971,dbenndorf,2971,124171147,Portuguese,Brazil,False,1762,124171147.png,0,292,469,0,0,0,0,0,12,12,0,20,20,0,0,6,0.386091,0.416304,0,0,0,0,0,0.020072,0.272727,0.000018,0.19697,0,0
2972,ieremaias,2972,124171614,English,Undefined_(English),False,125,124171614.png,0,16,523,0,0,0,0,0,3,3,0,3,3,0,0,7,0.298517,0.315885,0,0,0,0,0,0.0029,0.666667,0.000018,0.333333,0,0
2973,PagoBemNoOuro,2973,1241750521473642501,Portuguese,Brazil,False,305,1241750521473642501.png,0,72,60,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271425,0.282786,0,0,0,0,0,0.000343,0,0.000018,0,0,0
2974,fabezable,2974,1241811458687733761,Portuguese,Undefined_(Portuguese),False,415,1241811458687733761.png,0,255,457,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263718,0.27585,0,0,0,0,0,0.000144,0,0.000018,0,0,0
2975,Sr_KH12,2975,1241855355090501637,Portuguese,Undefined_(Portuguese),False,207,1241855355090501637.png,0,213,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.286222,0.301454,0,0,0,0,0,0.001323,0,0.000018,0,0,0
2976,StevenJasinski,2976,1241879843496656904,English,Undefined_(English),False,658,1241879843496656904.png,0,195,28,0,0,0,0,0,1,1,0,1,1,0,0,8,0.231156,0.239455,0,0,0,0,0,0.00035,0,0.000018,0,0,0
2977,HabunOva,2977,1241900394948759554,English,Undefined_(English),False,134,1241900394948759554.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2978,its_luquinhas_,2978,1241906673666740225,English,Brazil,False,145,1241906673666740225.png,0,30,469,0,0,0,0,0,2,2,0,4,4,0,0,6,0.358043,0.387854,0,0,0,0,0,0.01468,1,0.000018,1,0,0
2979,Suspended_User,2979,1241945084213506055,English,Brazil,Suspended_User,Suspended_User,default_profile_bigger.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
2980,EddTomaz,2980,1241954608139943936,Portuguese,Brazil,False,124,1241954608139943936.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2981,AdrianeNeves10,2981,1242084725931507714,Portuguese,Undefined_(Portuguese),False,80,1242084725931507714.png,0,275,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.286902,0.30141,0,0,0,0,0,0.000728,0,0.000018,0,0,0
2982,xeuprati,2982,1242088577653248006,Portuguese,Brazil,False,96,1242088577653248006.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2983,MichelRochaSP,2983,1242093665746661376,Portuguese,Brazil,False,24,1242093665746661376.png,0,98,469,24,0.001781,0.836697,0.260424,24,12,36,27,24,51,149851,0.005845,6,0.375633,0.406235,13023.973192,0,0,0,0.008795,0.023094,0.161345,0.000324,0.101681,0.031969,0
2984,PaisSalvador,2984,1242164119127629824,Portuguese,Undefined_(Portuguese),False,131,1242164119127629824.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
2985,hlssldnh,2985,1242192434886594561,Portuguese,Brazil,False,96,1242192434886594561.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
2986,BemTeViBombado,2986,1242246243931258887,Portuguese,Undefined_(Portuguese),False,56,1242246243931258887.png,0,257,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270361,0.281837,0,0,0,0,0,0.000679,0,0.000018,0,0,0
2987,LysaSLima,2987,1242252617083953152,Portuguese,Brazil,False,249,1242252617083953152.png,0,46,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.285883,0.299374,0,0,0,0,0,0.000484,0,0.000018,0,0,0
2988,JMandyMoore,2988,1242263324,Portuguese,Undefined_(Portuguese),False,39,1242263324.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
2989,SevrianU,2989,1242496122914045957,English,Undefined_(English),False,135,1242496122914045957.png,0,220,469,4,0.000297,0.836697,0.257834,4,4,8,4,4,8,25545,0.000996,7,0.300529,0.318769,12244.870027,0,0,0,0.001439,0.002652,0.214286,0.000172,0.160714,0.022563,0
2990,Suspended_User,2990,1242501663614799872,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),Suspended_User,Suspended_User,default_profile_bigger.png,0,641,523,1,0.000074,0.836771,0.199681,1,0,1,1,0,1,13222,0.000516,0,0,0,0,0,0,0,0.000652,0,0,0.000024,0,0.000685,0
2991,mafe_ruizgallo,2991,1242509659401007106,Portuguese,Brazil,False,111,1242509659401007106.png,0,110,438,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270059,0.281182,0,0,0,0,0,0.000229,0,0.000018,0,0,0
2992,EmiChordate,2992,1242521472834449414,Portuguese,Japan,False,39,1242521472834449414.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2993,viniciusfromolz,2993,1242552896136384515,English,Brazil,False,15,1242552896136384515.png,0,127,60,2,0.000148,0.836771,0.197111,2,0,2,2,0,2,11330,0.000442,0,0,0,0,0,0,0,0.000683,0,0,0.000023,0,0.000695,0
2994,LiLyThYa,2994,1242597886250098689,Portuguese,Undefined_(Portuguese),False,59,1242597886250098689.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
2995,foreshadowxmy,2995,1242601539644121088,Portuguese,Undefined_(Portuguese),False,51,1242601539644121088.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2996,EvelynAP11,2996,1242620180062261248,English,Brazil,False,48,1242620180062261248.png,0,856,24,0,0,0,0,0,2,2,0,2,2,0,0,7,0.283617,0.297683,0,0,0,0,0,0.001275,0,0.000018,0,0,0
2997,8stringtheorist,2997,1242679701535064067,Portuguese,Brazil,False,316,1242679701535064067.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
2998,OtalDoPatricio,2998,1242828933856464902,Portuguese,Undefined_(Portuguese),False,28,1242828933856464902.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
2999,Suspended_User,2999,124285450,Portuguese,Undefined_(Portuguese),Suspended_User,Suspended_User,default_profile_bigger.png,0,239,34,0,0,0,0,0,1,1,0,1,1,0,0,8,0.243878,0.255259,0,0,0,0,0,0.000439,0,0.000018,0,0,0
3000,BrimSupremacy,3000,1242865020716843009,English,Undefined_(English),False,169,1242865020716843009.png,0,74,24,0,0,0,0,0,1,1,0,1,1,0,0,8,0.220347,0.228172,0,0,0,0,0,0.000163,0,0.000018,0,0,0
3001,Mourart72,3001,1242866134010990595,Portuguese,Undefined_(Portuguese),False,476,1242866134010990595.png,0,239,34,0,0,0,0,0,1,1,0,1,1,0,0,8,0.243878,0.255259,0,0,0,0,0,0.000439,0,0.000018,0,0,0
3002,CoelhoSmo123,3002,1242921386806521866,Portuguese,Japan,False,363,1242921386806521866.png,0,240,367,0,0,0,0,0,1,1,0,1,1,0,0,7,0.278627,0.294536,0,0,0,0,0,0.000102,0,0.000018,0,0,0
3003,dianaharm,3003,124306864,Spanish,Costa Rica,False,443,124306864.png,0,841,543,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263646,0.275764,0,0,0,0,0,0.000313,0,0.000018,0,0,0
3004,Mari22masson,3004,1243147111346176001,Portuguese,Undefined_(Portuguese),False,222,1243147111346176001.png,0,344,60,0,0,0,0,0,1,1,0,1,1,0,0,8,0.215176,0.221317,0,0,0,0,0,0,0,0.000018,0,0,0
3005,DenRainbs,3005,1243200856813690887,Portuguese,Norway,False,1377,1243200856813690887.png,0,475,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
3006,dasgalaxias2,3006,1243331262250725376,Portuguese,Undefined_(Portuguese),False,246,1243331262250725376.png,0,213,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.286222,0.301454,0,0,0,0,0,0.001323,0,0.000018,0,0,0
3007,so1pedro,3007,1243346607413833731,English,Undefined_(English),False,45,1243346607413833731.png,0,816,253,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000083,0,0.000018,0,0,0
3008,magentagogurt,3008,1243367283512221697,English,Undefined_(English),False,2,1243367283512221697.png,0,21,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000454,0,0.000018,0,0,0
3009,Kadraki1,3009,1243442860634124288,Portuguese,Undefined_(Portuguese),False,6,1243442860634124288.png,0,30,438,0,0,0,0,0,2,2,0,2,2,0,0,6,0.35791,0.387681,0,0,0,0,0,0.014613,1,0.000018,1,0,0
3010,Un_Tenedor_Mas,3010,124352921,English,Undefined_(English),False,33,124352921.png,0,223,24,0,0,0,0,0,4,4,0,4,4,0,0,7,0.273732,0.287807,0,0,0,0,0,0.000912,0.333333,0.000018,0.25,0,0
3011,JandiraoDoItauu,3011,1243554610335436803,Portuguese,Undefined_(Portuguese),False,0,1243554610335436803.png,0,46,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.285883,0.299374,0,0,0,0,0,0.000484,0,0.000018,0,0,0
3012,DrowningRaccoon,3012,1243582975922647040,Portuguese,Undefined_(Portuguese),False,161,1243582975922647040.png,0,154,24,0,0,0,0,0,4,4,0,4,4,0,0,6,0.370399,0.397878,0,0,0,0,0,0.015667,0.666667,0.000018,0.416667,0,0
3013,Ciellfo,3013,1243615491492626438,English,Undefined_(English),False,24,1243615491492626438.png,0,476,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
3014,ShitposterT,3014,1243652653344792576,Portuguese,Niger,False,9,1243652653344792576.png,0,477,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
3015,Eschrichtiidae,3015,1243654279266795520,English,Undefined_(English),False,204,1243654279266795520.png,0,331,523,0,0,0,0,0,2,2,0,2,2,0,0,8,0.2321,0.241766,0,0,0,0,0,0.000705,0,0.000018,0,0,0
3016,jinkitopia,3016,1243770768527327232,Portuguese,Undefined_(Portuguese),False,293,1243770768527327232.png,0,112,60,0,0,0,0,0,6,6,0,7,7,0,0,6,0.370968,0.399258,0,0,0,0,0,0.016656,0.733333,0.000018,0.5,0,0
3017,marijaguark,3017,1243925328763990018,Portuguese,Undefined_(Portuguese),False,623,1243925328763990018.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3018,TheyCaels_0,3018,1243993069755805697,Portuguese,Brazil,False,190,1243993069755805697.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3019,iamthenumber5,3019,1244014828072599552,Portuguese,Brazil,False,203,1244014828072599552.png,0,536,284,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.000018,0,0,0
3020,MareanaBizerra,3020,1244181955,Portuguese,Undefined_(Portuguese),False,262,1244181955.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3021,CarolMariaMarti,3021,1244268476,Portuguese,Undefined_(Portuguese),False,464,1244268476.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3022,Space_cwboy,3022,1244351056705998849,Portuguese,Undefined_(Portuguese),False,151,1244351056705998849.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
3023,sr_oct8,3023,1244684318141751298,Portuguese,Undefined_(Portuguese),False,94,1244684318141751298.png,0,534,23,0,0,0,0,0,3,3,0,3,3,0,0,7,0.288014,0.301496,0,0,0,0,0,0.000848,0,0.000018,0,0,0
3024,jesshenriquess,3024,1244721102041030658,Portuguese,Brazil,False,269,1244721102041030658.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3025,DrockerSam,3025,1244767984024989696,English,Undefined_(English),False,8,1244767984024989696.png,0,303,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.279838,0.293742,0,0,0,0,0,0.000462,0,0.000018,0,0,0
3026,Suspended_User,3026,1244853142057111552,English,Undefined_(English),Suspended_User,Suspended_User,default_profile_bigger.png,0,173,7,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000138,0,0.000018,0,0,0
3027,las2261,3027,1244936108540153859,English,Undefined_(English),False,185,1244936108540153859.png,0,375,469,0,0,0,0,0,8,8,0,9,9,0,0,6,0.380915,0.410904,0,0,0,0,0,0.018249,0.75,0.000018,0.535714,0,0
3028,AlexisMychajliw,3028,1245008893,English,United States,False,1124,1245008893.png,0,175,523,0,0,0,0,0,1,1,0,1,1,0,0,8,0.231544,0.240369,0,0,0,0,0,0.000336,0,0.000018,0,0,0
3029,_tsalmeida,3029,1245013607114555397,Portuguese,Brazil,False,719,1245013607114555397.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3030,Suspended_User,3030,1245088067595223044,Portuguese,Brazil,Suspended_User,Suspended_User,default_profile_bigger.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3031,tarantuladad,3031,1245174587584917506,English,United States,False,214,1245174587584917506.png,0,21,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000454,0,0.000018,0,0,0
3032,llliara,3032,1245341882764451844,Portuguese,Undefined_(Portuguese),False,23,1245341882764451844.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3033,madruga_senor,3033,1245395861464666113,Portuguese,Undefined_(Portuguese),False,297,1245395861464666113.png,0,777,24,0,0,0,0,0,1,1,0,1,1,0,0,7,0.281551,0.294319,0,0,0,0,0,0.000836,0,0.000018,0,0,0
3034,thepaintpaddock,3034,1245415317523709954,English,Undefined_(English),False,4641,1245415317523709954.png,0,97,24,0,0,0,0,0,3,3,0,3,3,0,0,7,0.3,0.317697,0,0,0,0,0,0.00281,0.666667,0.000018,0.5,0,0
3035,wslyrgs,3035,1245420194664714249,English,Germany,False,70,1245420194664714249.png,0,478,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
3036,souobag,3036,1245421873606860802,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,53136,1245421873606860802.png,0,167,469,1,0.000074,0.836771,0.213133,1,0,1,1,0,1,7770,0.000303,0,0,0,0,0,0,0,0.000505,0,0,0.000072,0,0.001849,0
3037,AllysonGonelli,3037,1245438549178138632,Portuguese,Undefined_(Portuguese),False,325,1245438549178138632.png,0,348,53,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271654,0.283407,0,0,0,0,0,0.000091,0,0.000018,0,0,0
3038,xaviersamanda,3038,1245487415583748097,Portuguese,Undefined_(Portuguese),False,35,1245487415583748097.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3039,VenMaker,3039,1245562667554791424,Portuguese,Undefined_(Portuguese),False,121,1245562667554791424.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3040,_grabiely,3040,1245568527618064390,Portuguese,Undefined_(Portuguese),False,50,1245568527618064390.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3041,MatiruOrin,3041,1245571458228772864,English,Undefined_(English),False,790,1245571458228772864.png,0,166,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000044,0,0.000018,0,0,0
3042,Capivarossaura,3042,1245934391530074112,English,Brazil,False,116,1245934391530074112.png,0,717,457,0,0,0,0,0,2,2,0,2,2,0,0,7,0.286817,0.302834,0,0,0,0,0,0.001713,1,0.000018,0.5,0,0
3043,ficaficus,3043,1246022520,Portuguese,Brazil,False,361,1246022520.png,0,289,53,0,0,0,0,0,1,1,0,1,1,0,0,7,0.273345,0.285944,0,0,0,0,0,0.000358,0,0.000018,0,0,0
3044,Karlitito71,3044,1246055365747314689,Portuguese,Brazil,False,87,1246055365747314689.png,0,101,24,0,0,0,0,0,5,5,0,5,5,0,0,6,0.369973,0.397447,0,0,0,0,0,0.016311,0.5,0.000018,0.4,0,0
3045,pakulsar,3045,124606484,Portuguese,Undefined_(Portuguese),False,340,124606484.png,0,255,457,0,0,0,0,0,3,3,0,3,3,0,0,6,0.375146,0.40245,0,0,0,0,0,0.014626,0.666667,0.000018,0.5,0,0
3046,HenriqueGenaro,3046,1246078369151758336,Portuguese,Brazil,False,95,1246078369151758336.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3047,Adrianaabcdefgh,3047,1246117286722842625,English,Brazil,False,29,1246117286722842625.png,0,216,227,0,0,0,0,0,1,1,0,1,1,0,0,7,0.289916,0.303135,0,0,0,0,0,0.000579,0,0.000018,0,0,0
3048,sumidao,3048,124619224,English,Brazil,False,2261,124619224.png,0,479,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
3049,soatraiomaluco,3049,1246202800834519041,Portuguese,Undefined_(Portuguese),False,184,1246202800834519041.png,0,341,28,0,0,0,0,0,4,4,0,4,4,0,0,7,0.295413,0.31209,0,0,0,0,0,0.003841,0,0.000018,0,0,0
3050,BrochJamm,3050,1246235124116656128,English,Undefined_(English),False,602,1246235124116656128.png,0,97,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270512,0.281613,0,0,0,0,0,0.000258,0,0.000018,0,0,0
3051,BragaVHS,3051,1246343277718233088,Portuguese,Undefined_(Portuguese),False,165,1246343277718233088.png,0,30,469,0,0,0,0,0,1,1,0,5,5,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3052,Itsjj15502427,3052,1246419951759613954,English,Undefined_(English),False,4,1246419951759613954.png,0,480,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
3053,FYutyrannus,3053,1246442659679547392,English,Undefined_(English),False,1585,1246442659679547392.png,0,511,523,8,0.000594,0.836697,0.258987,8,2,10,8,2,10,41334,0.001612,7,0.286435,0.302198,2588.104697,0,0,0,0.002361,0.001347,0.2,0.000417,0.144444,0.026261,0
3054,cacstuss_,3054,1246456536379113473,Portuguese,Brazil,False,493,1246456536379113473.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3055,aaaaaaa20585975,3055,1246486152024076288,English,Undefined_(English),False,19,1246486152024076288.png,0,331,24,0,0,0,0,0,1,1,0,1,1,0,0,10,0.152366,0.155973,0,0,0,0,0,0.00037,0,0.000018,0,0,0
3056,vinhodomato,3056,1246501692734136325,Portuguese,Undefined_(Portuguese),False,151,1246501692734136325.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3057,pseudandry12,3057,1246503087398936576,English,Undefined_(English),False,684,1246503087398936576.png,0,177,24,0,0,0,0,0,2,2,0,2,2,0,0,7,0.284034,0.298304,0,0,0,0,0,0.001148,0,0.000018,0,0,0
3058,Suspended_User,3058,1246840406425419779,English,Undefined_(English),Suspended_User,Suspended_User,default_profile_bigger.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
3059,JazzminRosa,3059,1246855928449769475,Portuguese,Undefined_(Portuguese),False,3244,1246855928449769475.png,0,285,34,0,0,0,0,0,2,2,0,3,3,0,0,9,0.1875,0.193577,0,0,0,0,0,0.003288,1,0.000018,0.5,0,0
3060,pedromsk,3060,1246859742,Portuguese,Brazil,False,356,1246859742.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3061,AlejoMBGO,3061,1246878456954212353,Portuguese,Colombia,False,589,1246878456954212353.png,0,257,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270361,0.281837,0,0,0,0,0,0.000679,0,0.000018,0,0,0
3062,EdmundoChiara,3062,1246957092604436487,Portuguese,Undefined_(Portuguese),False,206,1246957092604436487.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
3063,Nic51736725,3063,1247068303975161856,Portuguese,Undefined_(Portuguese),False,0,1247068303975161856.png,0,481,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
3064,aabenjamim,3064,1247331573952851970,Portuguese,Brazil,False,39,1247331573952851970.png,0,135,438,0,0,0,0,0,2,2,0,2,2,0,0,8,0.244063,0.256121,0,0,0,0,0,0.00045,1,0.000018,1,0,0
3065,ThePalAss,3065,1247331740,English,Undefined_(English),False,10915,1247331740.png,0,147,523,1,0.000074,0.836771,0.215651,1,1,2,1,1,2,721,0.000028,1,1,1,284.550367,0,0,0,0.000484,0.000014,0,0.000069,0,0.002071,0
3066,candimsth,3066,1247336347825774598,Portuguese,Brazil,False,570,1247336347825774598.png,0,30,469,0,0,0,0,0,2,2,0,3,3,0,0,6,0.358841,0.388803,0,0,0,0,0,0.014467,1,0.000018,1,0,0
3067,Wlvrn7,3067,1247369014118146049,Spanish,Undefined_(Spanish),False,1794,1247369014118146049.png,0,841,543,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263646,0.275764,0,0,0,0,0,0.000313,0,0.000018,0,0,0
3068,Thau_Volyank,3068,1247552428263780352,Portuguese,Undefined_(Portuguese),False,109,1247552428263780352.png,0,143,469,0,0,0,0,0,5,5,0,5,5,0,0,6,0.375437,0.404262,0,0,0,0,0,0.017051,0.6,0.000018,0.55,0,0
3069,GeoGC3,3069,1247595781491744768,English,Undefined_(English),False,55,1247595781491744768.png,0,331,24,0,0,0,0,0,1,1,0,1,1,0,0,10,0.152366,0.155973,0,0,0,0,0,0.00037,0,0.000018,0,0,0
